auctionid,bid,bidtime,bidder,bidderrate,openbid,price
8212903200,127.5,6.999931,eye_doc65,2,59.99,127.5
8212903781,5,0.000567,speedtactix2o6,1,0.99,142.5
8212903781,1.5,0.001574,mademoiselle_jj,1,0.99,142.5
8212903781,5,0.002095,mademoiselle_jj,1,0.99,142.5
8212903781,5.5,0.002222,mademoiselle_jj,1,0.99,142.5
8212903781,10,0.276644,janiceruthpa,48,0.99,142.5
8212903781,25,0.342523,patpuddles,0,0.99,142.5
8212903781,15,0.452523,janiceruthpa,48,0.99,142.5
8212903781,20,0.452662,janiceruthpa,48,0.99,142.5
8212903781,25,0.452801,janiceruthpa,48,0.99,142.5
8212903781,30,0.452905,janiceruthpa,48,0.99,142.5
8212903781,35.03,0.739838,onders18,8,0.99,142.5
8212903781,35,0.783542,speedtactix2o6,1,0.99,142.5
8212903781,40,0.783623,speedtactix2o6,1,0.99,142.5
8212903781,50,1.23772,patpuddles,0,0.99,142.5
8212903781,42,1.781516,speedtactix2o6,1,0.99,142.5
8212903781,45,1.781574,speedtactix2o6,1,0.99,142.5
8212903781,50,1.781655,speedtactix2o6,1,0.99,142.5
8212903781,55,1.781725,speedtactix2o6,1,0.99,142.5
8212903781,54,4.256354,patpuddles,0,0.99,142.5
8212903781,60,4.256574,patpuddles,0,0.99,142.5
8212903781,60,4.491181,speedtactix2o6,1,0.99,142.5
8212903781,65,4.49125,speedtactix2o6,1,0.99,142.5
8212903781,74,4.491447,speedtactix2o6,1,0.99,142.5
8212903781,70,5.018426,fakatana66,7,0.99,142.5
8212903781,100,5.018565,fakatana66,7,0.99,142.5
8212903781,85,5.041377,mapapuck,2,0.99,142.5
8212903781,90,5.569398,speedtactix2o6,1,0.99,142.5
8212903781,92,5.569468,speedtactix2o6,1,0.99,142.5
8212903781,94,5.56956,speedtactix2o6,1,0.99,142.5
8212903781,96,5.569664,speedtactix2o6,1,0.99,142.5
8212903781,99,5.56978,speedtactix2o6,1,0.99,142.5
8212903781,125,5.733009,ems96q,0,0.99,142.5
8212903781,115,6.245382,fakatana66,7,0.99,142.5
8212903781,120,6.245556,fakatana66,7,0.99,142.5
8212903781,142.5,6.54272,mophish2,10,0.99,142.5
8212903781,130,6.77441,manions1003,2,0.99,142.5
8212903781,135,6.999398,overmind128,3,0.99,142.5
8212903781,140,6.999838,overmind128,3,0.99,142.5
8212944779,100,5.551424,obx2adk,28,70,247.5
8212944779,101.13,6.400104,manomet71,185,70,247.5
8212944779,105,6.4739,manions1003,2,70,247.5
8212944779,110,6.503322,sglick2019,17,70,247.5
8212944779,125,6.549028,mark12140,8,70,247.5
8212944779,160,6.581539,dclawinc,32,70,247.5
8212944779,130,6.646701,sglick2019,17,70,247.5
8212944779,150,6.819398,sglick2019,17,70,247.5
8212944779,155,6.819525,sglick2019,17,70,247.5
8212944779,160,6.819699,sglick2019,17,70,247.5
8212944779,170,6.82044,sglick2019,17,70,247.5
8212944779,180,6.870845,mark12140,8,70,247.5
8212944779,177,6.891343,manions1003,2,70,247.5
8212944779,190,6.925116,mark12140,8,70,247.5
8212944779,183,6.932384,manions1003,2,70,247.5
8212944779,200,6.990694,mark12140,8,70,247.5
8212944779,200,6.99581,mfbyrd73,0,70,247.5
8212944779,247.5,6.996007,mfbyrd73,0,70,247.5
8212944779,220,6.997037,mark12140,8,70,247.5
8212944779,230,6.997419,mark12140,8,70,247.5
8212944779,240,6.997998,mark12140,8,70,247.5
8212944779,245,6.998206,mark12140,8,70,247.5
8212944779,247.5,6.998958,mfbyrd73,0,70,247.5
8212964295,55.01,6.775509,mesaboogie4x12,19,49.99,86
8212964295,60,6.958183,2005winstonc,0,49.99,86
8212964295,80,6.958437,2005winstonc,0,49.99,86
8212964295,58.5,6.993102,jbales6,12,49.99,86
8212964295,61.5,6.993275,jbales6,12,49.99,86
8212964295,65,6.993414,jbales6,12,49.99,86
8212964295,70,6.993623,jbales6,12,49.99,86
8212964295,81,6.993727,2005winstonc,0,49.99,86
8212964295,85,6.997975,svincent7,15,49.99,86
8212964295,83,6.999769,2005winstonc,0,49.99,86
8212964295,86,6.999919,2005winstonc,0,49.99,86
8212966887,80,4.654676,mapapuck,2,50,102.5
8212966887,55,5.246562,21cadillac,4,50,102.5
8212966887,70,5.24669,21cadillac,4,50,102.5
8212966887,85,6.512558,zerohaddy,55,50,102.5
8212966887,102.5,6.955266,justwantinaname,1,50,102.5
8212966887,102.5,6.97478,justwantinaname,1,50,102.5
8212966887,90,6.99772,giftsamerica,82,50,102.5
8212966887,92,6.997986,giftsamerica,82,50,102.5
8212966887,94,6.998137,giftsamerica,82,50,102.5
8212966887,96,6.998252,giftsamerica,82,50,102.5
8212966887,98,6.998426,giftsamerica,82,50,102.5
8212966887,100,6.998565,giftsamerica,82,50,102.5
8212969221,15,4.396331,shellyw1116,0,10,49
8212969221,12,4.848391,chance_23,0,10,49
8212969221,15,4.848495,chance_23,0,10,49
8212969221,17,4.8486,chance_23,0,10,49
8212969221,19,4.848854,chance_23,0,10,49
8212969221,20,4.848981,chance_23,0,10,49
8212969221,20,5.425683,shellyw1116,0,10,49
8212969221,25,5.426192,shellyw1116,0,10,49
8212969221,21,5.512384,jase8437,0,10,49
8212969221,22,5.512616,jase8437,0,10,49
8212969221,35,6.006481,csitchler,0,10,49
8212969221,30,6.487488,donytivs,0,10,49
8212969221,40,6.504167,papacoss,0,10,49
8212969221,48,6.508032,mn_mods,110,10,49
8212969221,42,6.776829,minipc1,104,10,49
8212969221,45,6.858044,minipc1,104,10,49
8212969221,47,6.955868,gerry5921,8,10,49
8212969221,49,6.95603,gerry5921,8,10,49
8212969221,49,6.962326,gerry5921,8,10,49
8212989463,127.5,5.205637,gte393y,0,89,127.5
8212989463,125,6.362558,imluke54,60,89,127.5
8213013625,20,0.106331,philiphstore,2,20,132.52
8213013625,20.5,0.438681,qgael32,1,20,132.52
8213013625,28,0.46125,cpkjunkie,0,20,132.52
8213013625,21.5,0.868449,qgael32,1,20,132.52
8213013625,30,0.868715,qgael32,1,20,132.52
8213013625,40,0.9864,cowrunner,1,20,132.52
8213013625,32,1.784873,philiphstore,2,20,132.52
8213013625,34,1.785023,philiphstore,2,20,132.52
8213013625,36,1.785301,philiphstore,2,20,132.52
8213013625,38,1.785417,philiphstore,2,20,132.52
8213013625,40,1.785486,philiphstore,2,20,132.52
8213013625,42,1.786435,philiphstore,2,20,132.52
8213013625,42,2.902708,cpkjunkie,0,20,132.52
8213013625,43,2.902836,cpkjunkie,0,20,132.52
8213013625,46,2.903032,cpkjunkie,0,20,132.52
8213013625,50,3.271076,cowrunner,1,20,132.52
8213013625,48,5.121516,cpkjunkie,0,20,132.52
8213013625,51,5.121586,cpkjunkie,0,20,132.52
8213013625,61,5.121736,cpkjunkie,0,20,132.52
8213013625,55,5.282894,cowrunner,1,20,132.52
8213013625,60,5.283137,cowrunner,1,20,132.52
8213013625,65,5.31772,kapow1,14,20,132.52
8213013625,91,5.347014,gabyromero,4,20,132.52
8213013625,100,5.89316,turin4444,0,20,132.52
8213013625,105,5.893275,turin4444,0,20,132.52
8213013625,99,5.987442,gabyromero,4,20,132.52
8213013625,105.5,6.433877,6picks,40,20,132.52
8213013625,110.02,6.747326,6picks,40,20,132.52
8213013625,110,6.940903,jazzjake2005,0,20,132.52
8213013625,112.52,6.949676,yudansha0_0,6,20,132.52
8213013625,115.02,6.998229,jazzjake2005,0,20,132.52
8213013625,128.99,6.998715,mlm1013,222,20,132.52
8213013625,120.02,6.998935,cbjamom,41,20,132.52
8213013625,125.02,6.999236,cbjamom,41,20,132.52
8213013625,130.02,6.99941,cbjamom,41,20,132.52
8213013625,132.52,6.999664,mlm1013,222,20,132.52
8213037774,5,0.099236,flyinmongoose,1,1,127.5
8213037774,50,0.18662,khiry0716,0,1,127.5
8213037774,15.11,0.419815,fisherman-clint,6,1,127.5
8213037774,18.11,0.420509,fisherman-clint,6,1,127.5
8213037774,60,1.622824,slobman69,19,1,127.5
8213037774,72,2.859942,nicoleclover,6,1,127.5
8213037774,75,3.94397,skcardina,1,1,127.5
8213037774,85,5.208715,tlauchert,19,1,127.5
8213037774,80.01,5.907604,austinh4523,0,1,127.5
8213037774,85.01,5.908009,austinh4523,0,1,127.5
8213037774,90,6.559074,,2,1,127.5
8213037774,99,6.614005,manions1003,2,1,127.5
8213037774,95,6.657049,,2,1,127.5
8213037774,100,6.657188,,2,1,127.5
8213037774,110,6.65919,manions1003,2,1,127.5
8213037774,105,6.665648,,2,1,127.5
8213037774,110,6.66581,,2,1,127.5
8213037774,115,6.665949,,2,1,127.5
8213037774,118,6.672986,manions1003,2,1,127.5
8213037774,120,6.684167,,2,1,127.5
8213037774,123,6.738762,kojakpete,1,1,127.5
8213037774,125,6.888333,jorgem_16,4,1,127.5
8213037774,127.5,6.912708,kojakpete,1,1,127.5
8213047071,5,0.025139,drive731,196,0.99,116.5
8213047071,2,0.041551,djordan14,10,0.99,116.5
8213047071,2.5,0.041759,djordan14,10,0.99,116.5
8213047071,5,0.041991,djordan14,10,0.99,116.5
8213047071,20,0.617523,member_sknudson,2736,0.99,116.5
8213047071,50,0.638843,parakeet2004,5,0.99,116.5
8213047071,40,0.920058,drive731,196,0.99,116.5
8213047071,45,0.920185,drive731,196,0.99,116.5
8213047071,60,0.920278,drive731,196,0.99,116.5
8213047071,60,0.942813,parakeet2004,5,0.99,116.5
8213047071,70,0.942905,parakeet2004,5,0.99,116.5
8213047071,70,5.815012,bjkgbo4,0,0.99,116.5
8213047071,80,6.709259,danwilhite,6,0.99,116.5
8213047071,72.5,6.788252,lyon6909,0,0.99,116.5
8213047071,75,6.788472,lyon6909,0,0.99,116.5
8213047071,80,6.7886,lyon6909,0,0.99,116.5
8213047071,85,6.788854,lyon6909,0,0.99,116.5
8213047071,90.09,6.791505,ruski86,104,0.99,116.5
8213047071,93,6.80625,oxymoron295,5,0.99,116.5
8213047071,116.5,6.939468,blakebrockpizza,15,0.99,116.5
8213047071,97,6.954514,oxymoron295,5,0.99,116.5
8213047071,99.5,6.990093,lyon6909,0,0.99,116.5
8213047071,103,6.995914,jimm24,15,0.99,116.5
8213047071,108,6.997072,jimm24,15,0.99,116.5
8213047071,114,6.999977,hankh3557,3,0.99,116.5
8213049640,5,0.214653,tim1983cars,3,1.99,105
8213049640,3,0.829769,samz45,4,1.99,105
8213049640,5,0.830012,samz45,4,1.99,105
8213049640,10,1.239792,tim1983cars,3,1.99,105
8213049640,60,1.582049,slobman69,19,1.99,105
8213049640,15,2.099051,samz45,4,1.99,105
8213049640,30,2.202824,tim1983cars,3,1.99,105
8213049640,40,2.202986,tim1983cars,3,1.99,105
8213049640,50,2.20316,tim1983cars,3,1.99,105
8213049640,55,2.203414,tim1983cars,3,1.99,105
8213049640,80,4.383924,mapapuck,2,1.99,105
8213049640,64,5.644722,samz45,4,1.99,105
8213049640,69,5.645023,samz45,4,1.99,105
8213049640,80,5.808322,arcitect5,0,1.99,105
8213049640,90,6.59272,samz45,4,1.99,105
8213049640,99,6.59338,samz45,4,1.99,105
8213049640,83,6.891053,satin**doll,83,1.99,105
8213049640,85,6.891424,satin**doll,83,1.99,105
8213049640,90,6.891748,satin**doll,83,1.99,105
8213049640,92,6.89213,satin**doll,83,1.99,105
8213049640,94,6.932199,satin**doll,83,1.99,105
8213049640,101.01,6.935336,satin**doll,83,1.99,105
8213049640,102.5,6.998924,ndgirl74,2,1.99,105
8213049640,105,6.999711,mgarrett468,253,1.99,105
8213066557,6,0.929132,riddlinbunny,0,5,142.73
8213066557,8.51,2.879676,lt.czyk,208,5,142.73
8213066557,7,3.131389,rose789srapebooking,40,5,142.73
8213066557,10,4.149433,racy000,4,5,142.73
8213066557,45,4.703472,dgreer123,4,5,142.73
8213066557,20,4.749641,parkerindy0521,3,5,142.73
8213066557,30,4.749699,parkerindy0521,3,5,142.73
8213066557,32,4.749838,parkerindy0521,3,5,142.73
8213066557,40,5.327037,keipnasty,11,5,142.73
8213066557,50,5.32713,keipnasty,11,5,142.73
8213066557,50,5.471563,dgreer123,4,5,142.73
8213066557,51,5.983576,dolphin1778,1,5,142.73
8213066557,61,6.014329,basketballmonkeyman,6,5,142.73
8213066557,55,6.046273,78brett22,3,5,142.73
8213066557,57,6.05728,dolphin1778,1,5,142.73
8213066557,60,6.057384,dolphin1778,1,5,142.73
8213066557,62,6.057488,dolphin1778,1,5,142.73
8213066557,80,6.671539,jent2104,14,5,142.73
8213066557,100,6.825822,t_short26,0,5,142.73
8213066557,85,6.87441,lyon6909,0,5,142.73
8213066557,87.75,6.874606,lyon6909,0,5,142.73
8213066557,90,6.874757,lyon6909,0,5,142.73
8213066557,112,6.95559,truddell,156,5,142.73
8213066557,105,6.99441,mattheww202,2,5,142.73
8213066557,110,6.994572,mattheww202,2,5,142.73
8213066557,140.23,6.994653,agrlock,1,5,142.73
8213066557,120,6.996076,truddell,156,5,142.73
8213066557,125,6.996262,truddell,156,5,142.73
8213066557,135,6.996424,truddell,156,5,142.73
8213066557,142.73,6.996713,truddell,156,5,142.73
8213081560,1,0.077847,tim1983cars,3,0.01,405
8213081560,50,0.422917,rconner01,0,0.01,405
8213081560,150,1.501979,tinam6625,1,0.01,405
8213081560,200,1.502454,tinam6625,1,0.01,405
8213081560,250,1.942917,rconner01,0,0.01,405
8213081560,205,5.283021,joshc260,5,0.01,405
8213081560,239,6.809988,devineps,14,0.01,405
8213081560,244,6.810185,devineps,14,0.01,405
8213081560,255,6.971065,musicloki,0,0.01,405
8213081560,280,6.975822,musicloki,0,0.01,405
8213081560,300,6.980741,musicloki,0,0.01,405
8213081560,275,6.990185,mckeeimports,0,0.01,405
8213081560,300,6.990255,mckeeimports,0,0.01,405
8213081560,325,6.990394,mckeeimports,0,0.01,405
8213081560,360,6.99059,musicloki,0,0.01,405
8213081560,400,6.993519,musicloki,0,0.01,405
8213081560,405,6.999769,millrat64,9,0.01,405
8213082427,10,2.035637,drive731,196,9.99,100
8213082427,10.5,3.075556,precheart2003,95,9.99,100
8213082427,11,3.654306,griffin122169,13,9.99,100
8213082427,75,4.250671,mapapuck,2,9.99,100
8213082427,12,4.317384,hadmcc,0,9.99,100
8213082427,13,4.317546,hadmcc,0,9.99,100
8213082427,15,4.317697,hadmcc,0,9.99,100
8213082427,20,4.317847,hadmcc,0,9.99,100
8213082427,21.5,4.449803,precheart2003,95,9.99,100
8213082427,25,4.449965,precheart2003,95,9.99,100
8213082427,30,4.450139,precheart2003,95,9.99,100
8213082427,35,4.450498,precheart2003,95,9.99,100
8213082427,40,4.450706,precheart2003,95,9.99,100
8213082427,60,4.450903,precheart2003,95,9.99,100
8213082427,65,4.451551,precheart2003,95,9.99,100
8213082427,70,4.645868,griffin122169,13,9.99,100
8213082427,75,4.646111,griffin122169,13,9.99,100
8213082427,80,4.64625,griffin122169,13,9.99,100
8213082427,80,6.513194,mootzin,1,9.99,100
8213082427,85,6.51331,mootzin,1,9.99,100
8213082427,95,6.513704,mootzin,1,9.99,100
8213082427,85,6.823924,oxymoron295,5,9.99,100
8213082427,89,6.824028,oxymoron295,5,9.99,100
8213082427,92,6.899549,shaganastic,40,9.99,100
8213082427,100,6.899931,shaganastic,40,9.99,100
8213082427,100,6.964664,mootzin,1,9.99,100
8213085879,30,0.570058,mbp0104,20,0.99,96
8213085879,10,0.585845,buffy_f4n,71,0.99,96
8213085879,15,1.669664,chintan123210,1,0.99,96
8213085879,45,1.669826,chintan123210,1,0.99,96
8213085879,35,4.734387,egarza35,5,0.99,96
8213085879,40,4.762859,joylov,4,0.99,96
8213085879,50,5.978623,78brett22,3,0.99,96
8213085879,70,6.628218,cesar_r00,23,0.99,96
8213085879,65.05,6.742384,714ark,13,0.99,96
8213085879,90,6.763032,jwilliamson72,198,0.99,96
8213085879,85,6.785764,cesar_r00,23,0.99,96
8213085879,89,6.785914,cesar_r00,23,0.99,96
8213085879,95,6.855498,jwilliamson72,198,0.99,96
8213085879,95,6.997141,bryanc68,63,0.99,96
8213085879,96,6.999896,toneronetonertwo,13,0.99,96
8213118813,80,5.960995,callyjk74,39,79.99,122.5
8213118813,82,6.456227,krs8765,6,79.99,122.5
8213118813,82,6.830417,radarxfive,0,79.99,122.5
8213118813,86,6.831215,radarxfive,0,79.99,122.5
8213118813,100,6.907234,stogey1998,3,79.99,122.5
8213118813,90,6.919155,davstan1228,8,79.99,122.5
8213118813,95,6.919271,davstan1228,8,79.99,122.5
8213118813,105,6.981944,darkaglmax84,4,79.99,122.5
8213118813,105,6.983576,powersp68145,5,79.99,122.5
8213118813,108,6.984132,powersp68145,5,79.99,122.5
8213118813,115,6.985139,darkaglmax84,4,79.99,122.5
8213118813,114,6.98684,powersp68145,5,79.99,122.5
8213118813,118,6.987477,powersp68145,5,79.99,122.5
8213118813,120,6.991169,darkaglmax84,4,79.99,122.5
8213118813,122.5,6.994942,powersp68145,5,79.99,122.5
8213137264,130.01,6.515868,pete81953,2,125,144
8213137264,141.5,6.830903,beeker1975,4,125,144
8213137264,140.01,6.844769,matttamu,25,125,144
8213137264,144,6.845775,matttamu,25,125,144
8213504270,80,0.028669,4timesaweek,16,49,120
8213504270,65,5.98684,antoinette4741,9,49,120
8213504270,69,5.987002,antoinette4741,9,49,120
8213504270,72,5.987141,antoinette4741,9,49,120
8213504270,85,6.826586,edintpa,1,49,120
8213504270,82,6.891308,rikhartz,0,49,120
8213504270,90,6.89147,rikhartz,0,49,120
8213504270,88,6.93978,edintpa,1,49,120
8213504270,90,6.956667,scotttso,37,49,120
8213504270,91,6.957025,scotttso,37,49,120
8213504270,95,6.958194,mrgatsc,138,49,120
8213504270,96,6.958461,mrgatsc,138,49,120
8213504270,100,6.958796,mrgatsc,138,49,120
8213504270,94,6.9589,scotttso,37,49,120
8213504270,96,6.958981,scotttso,37,49,120
8213504270,99,6.959051,scotttso,37,49,120
8213504270,105,6.973241,houston1295,34,49,120
8213504270,118,6.988993,antifolksky,9,49,120
8213504270,110,6.993657,mrgatsc,138,49,120
8213504270,120,6.999803,houston1295,34,49,120
8213511406,40,5.513229,lambert5419,0,39.99,89
8213511406,60,5.9464,antoinette4741,9,39.99,89
8213511406,50,6.437639,lambert5419,0,39.99,89
8213511406,53,6.437894,lambert5419,0,39.99,89
8213511406,55.5,6.795301,rsteener,2,39.99,89
8213511406,58,6.814063,rjdorman,1,39.99,89
8213511406,60,6.814213,rjdorman,1,39.99,89
8213511406,61,6.814537,rjdorman,1,39.99,89
8213511406,62,6.840579,slim_pickens_j,7,39.99,89
8213511406,63,6.89581,rjdorman,1,39.99,89
8213511406,70,6.896424,brulad,14,39.99,89
8213511406,65,6.899236,rjdorman,1,39.99,89
8213511406,67,6.899352,rjdorman,1,39.99,89
8213511406,69,6.899479,rjdorman,1,39.99,89
8213511406,72,6.899606,rjdorman,1,39.99,89
8213511406,75,6.90919,brulad,14,39.99,89
8213511406,89,6.979213,antifolksky,9,39.99,89
8213511406,78,6.982836,brulad,14,39.99,89
8213511406,80,6.988241,mpierceman,8,39.99,89
8213511406,82,6.98838,mpierceman,8,39.99,89
8213511406,84,6.988542,mpierceman,8,39.99,89
8213511406,86,6.988762,mpierceman,8,39.99,89
8213511406,88,6.988924,mpierceman,8,39.99,89
8213515739,125,2.639769,nobleone_1,117,85,202
8213515739,105.75,4.031076,msu_cat,2,85,202
8213515739,150.75,6.821898,trw600,19,85,202
8213515739,156.75,6.822824,trw600,19,85,202
8213515739,130,6.893819,deleonwes,25,85,202
8213515739,135,6.893958,deleonwes,25,85,202
8213515739,140,6.894097,deleonwes,25,85,202
8213515739,150,6.894236,deleonwes,25,85,202
8213515739,160,6.894363,deleonwes,25,85,202
8213515739,165,6.951516,elai2005,26,85,202
8213515739,200,6.999572,gohitec,4,85,202
8213515739,202,6.999803,lord_kinbote,297,85,202
8214275008,75,0.014363,bagua80,19,0.99,385
8214275008,15,0.077072,dlev99,400,0.99,385
8214275008,75,0.086863,turin4444,0,0.99,385
8214275008,100,0.109653,joylov,5,0.99,385
8214275008,80,0.188264,sportcarzs,15,0.99,385
8214275008,85,0.188484,sportcarzs,15,0.99,385
8214275008,87,0.188808,sportcarzs,15,0.99,385
8214275008,100,0.188993,sportcarzs,15,0.99,385
8214275008,200,0.239838,joylov,5,0.99,385
8214275008,120,0.567176,drewwarkus,2,0.99,385
8214275008,150,2.092303,quantummind,52,0.99,385
8214275008,165,2.115683,mauricuba,3,0.99,385
8214275008,170,2.115856,mauricuba,3,0.99,385
8214275008,175,2.116076,mauricuba,3,0.99,385
8214275008,180,2.11625,mauricuba,3,0.99,385
8214275008,185,2.116343,mauricuba,3,0.99,385
8214275008,190,2.116505,mauricuba,3,0.99,385
8214275008,195,2.117141,mauricuba,3,0.99,385
8214275008,200,2.117338,mauricuba,3,0.99,385
8214275008,205,4.560347,mauricuba,3,0.99,385
8214275008,205,6.236586,n_hernandez_lopez,11,0.99,385
8214275008,210,6.236713,n_hernandez_lopez,11,0.99,385
8214275008,225,6.333391,jay_tracy,173,0.99,385
8214275008,255.99,6.386134,l-burguess,627,0.99,385
8214275008,300,6.401875,rioul,5,0.99,385
8214275008,277,6.408009,1gyros,1081,0.99,385
8214275008,288,6.40809,1gyros,1081,0.99,385
8214275008,298,6.472813,rics820,6,0.99,385
8214275008,305,6.472894,rics820,6,0.99,385
8214275008,310,6.482234,rics820,6,0.99,385
8214275008,320,6.482685,rics820,6,0.99,385
8214275008,325,6.506377,nakedgoat_73,0,0.99,385
8214275008,333.33,6.605486,blueskies0042,4,0.99,385
8214275008,350,6.809016,ghettowankster,1,0.99,385
8214275008,360,6.961366,candimac44,9,0.99,385
8214275008,360,6.999757,n_hernandez_lopez,11,0.99,385
8214275008,380,6.999873,n_hernandez_lopez,11,0.99,385
8214275008,385,6.999977,gohitec,6,0.99,385
8214277489,101.67,6.140127,pay4titan,5,89,177.5
8214277489,90,6.518681,mpierceman,8,89,177.5
8214277489,92,6.518785,mpierceman,8,89,177.5
8214277489,94,6.518935,mpierceman,8,89,177.5
8214277489,110,6.553113,mothugsta,33,89,177.5
8214277489,150,6.894838,batteryguys,82,89,177.5
8214277489,115,6.937998,mrkoontez,1,89,177.5
8214277489,120,6.939109,mrkoontez,1,89,177.5
8214277489,128,6.989583,taigakay,8,89,177.5
8214277489,138,6.989757,taigakay,8,89,177.5
8214277489,145,6.989942,taigakay,8,89,177.5
8214277489,158,6.990127,taigakay,8,89,177.5
8214277489,165,6.990394,taigakay,8,89,177.5
8214277489,165,6.998981,ejt59,75,89,177.5
8214277489,175,6.999236,ejt59,75,89,177.5
8214277489,173.5,6.999676,traodoi626,0,89,177.5
8214277489,177.5,6.999942,newhabor,9,89,177.5
8214279576,96,6.459931,saulfields,3,80,96
8214279576,82,6.510891,mpierceman,8,80,96
8214279576,90,6.949317,zapped257,0,80,96
8214279576,95,6.949537,zapped257,0,80,96
8214294890,20,0.00434,jasonjako,0,19.99,204.5
8214294890,40,1.598657,mandoryan,1,19.99,204.5
8214294890,21,4.284375,oxtell,1,19.99,204.5
8214294890,22,4.284606,oxtell,1,19.99,204.5
8214294890,25,4.284769,oxtell,1,19.99,204.5
8214294890,50,5.057569,petals-n-roses,14,19.99,204.5
8214294890,50,5.274572,dawn2927,4,19.99,204.5
8214294890,99,5.372234,cochise3,61,19.99,204.5
8214294890,70,5.465255,jo33086,3,19.99,204.5
8214294890,72,5.688657,cashzk,0,19.99,204.5
8214294890,80,5.688889,cashzk,0,19.99,204.5
8214294890,95,6.042245,petals-n-roses,14,19.99,204.5
8214294890,100,6.042454,petals-n-roses,14,19.99,204.5
8214294890,151.5,6.758889,meowmixmonkey,58,19.99,204.5
8214294890,130,6.85441,angnicensweet,14,19.99,204.5
8214294890,135,6.942234,lemme10,13,19.99,204.5
8214294890,140,6.942442,lemme10,13,19.99,204.5
8214294890,180,6.946319,ejt59,75,19.99,204.5
8214294890,180,6.952847,hotballs9,30,19.99,204.5
8214294890,190,6.954086,hotballs9,30,19.99,204.5
8214294890,204.5,6.99963,jwalden6857,44,19.99,204.5
8214294890,202,6.999977,hotballs8,30,19.99,204.5
8214330322,1,0.193067,masewindu236,0,0.99,117.5
8214330322,10,0.85309,boileau7288,0,0.99,117.5
8214330322,1.5,0.97728,masewindu236,0,0.99,117.5
8214330322,5,0.977569,masewindu236,0,0.99,117.5
8214330322,10,0.977905,masewindu236,0,0.99,117.5
8214330322,16,0.978102,masewindu236,0,0.99,117.5
8214330322,15,1.309086,boileau7288,0,0.99,117.5
8214330322,20,1.309225,boileau7288,0,0.99,117.5
8214330322,17,2.576562,jadiieannj,0,0.99,117.5
8214330322,20,2.577095,jadiieannj,0,0.99,117.5
8214330322,25,2.577315,jadiieannj,0,0.99,117.5
8214330322,21,5.33375,zcrosscreations,3,0.99,117.5
8214330322,25,5.334062,zcrosscreations,3,0.99,117.5
8214330322,26,5.336875,zcrosscreations,3,0.99,117.5
8214330322,28,5.911968,cynthiar2413,0,0.99,117.5
8214330322,80,5.951875,rjdorman,1,0.99,117.5
8214330322,30.01,6.002292,kkwilson55,1,0.99,117.5
8214330322,32.02,6.002708,kkwilson55,1,0.99,117.5
8214330322,34.02,6.023137,zcrosscreations,3,0.99,117.5
8214330322,36.02,6.023275,zcrosscreations,3,0.99,117.5
8214330322,45,6.026898,orangejason23,4,0.99,117.5
8214330322,48,6.027118,orangejason23,4,0.99,117.5
8214330322,55,6.244745,,1,0.99,117.5
8214330322,60,6.245116,,1,0.99,117.5
8214330322,70,6.245231,,1,0.99,117.5
8214330322,75,6.38088,joedwings196570ex,3,0.99,117.5
8214330322,78,6.381111,joedwings196570ex,3,0.99,117.5
8214330322,85,6.381343,joedwings196570ex,3,0.99,117.5
8214330322,82,6.642315,pope519,0,0.99,117.5
8214330322,84,6.64265,pope519,0,0.99,117.5
8214330322,86,6.642905,pope519,0,0.99,117.5
8214330322,90,6.876701,kazzx,49,0.99,117.5
8214330322,88,6.921632,sballant,4,0.99,117.5
8214330322,90,6.921771,sballant,4,0.99,117.5
8214330322,95,6.921979,sballant,4,0.99,117.5
8214330322,95,6.968137,mcalderon23,19,0.99,117.5
8214330322,99,6.968218,mcalderon23,19,0.99,117.5
8214330322,115,6.968414,mcalderon23,19,0.99,117.5
8214330322,98,6.997847,ryanm_03,7,0.99,117.5
8214330322,100,6.997998,ryanm_03,7,0.99,117.5
8214330322,105,6.99809,ryanm_03,7,0.99,117.5
8214330322,110,6.998229,ryanm_03,7,0.99,117.5
8214330322,115,6.999595,ikhan3,0,0.99,117.5
8214330322,117.5,6.999965,ikhan3,3,0.99,117.5
8214355679,20,0.090764,angief3402,8,0.99,265
8214355679,2,0.091377,mregestr,0,0.99,265
8214355679,2.5,0.091516,mregestr,0,0.99,265
8214355679,3,0.091609,mregestr,0,0.99,265
8214355679,3.5,0.091713,mregestr,0,0.99,265
8214355679,4,0.091771,mregestr,0,0.99,265
8214355679,5,0.091829,mregestr,0,0.99,265
8214355679,6,0.091968,mregestr,0,0.99,265
8214355679,10,0.092037,mregestr,0,0.99,265
8214355679,11,0.092546,mregestr,0,0.99,265
8214355679,12,0.092697,mregestr,0,0.99,265
8214355679,15,0.092766,mregestr,0,0.99,265
8214355679,22,0.245394,mregestr,0,0.99,265
8214355679,21,0.567049,boileau7288,0,0.99,265
8214355679,31,0.567245,boileau7288,0,0.99,265
8214355679,25,0.574873,mregestr,0,0.99,265
8214355679,27,0.574965,mregestr,0,0.99,265
8214355679,29,0.575093,mregestr,0,0.99,265
8214355679,31,0.575197,mregestr,0,0.99,265
8214355679,32,0.575278,mregestr,0,0.99,265
8214355679,33,1.226528,mregestr,0,0.99,265
8214355679,34,2.586539,8961roy,0,0.99,265
8214355679,36,2.589039,mregestr,0,0.99,265
8214355679,40,2.619769,8961roy,0,0.99,265
